Subject,Trial,VisType,Damage,Distance,TimeD,InOut
5,72,ConesCen,2,-223.285,0,0
5,73,ConesCen,1,-353.534,0,0
5,74,ConesCen,4,-93.035,0,1
5,75,ConesCen,1,279.106,0,0
5,76,ConesCen,4,-173.639,1,1
5,77,ConesCen,1,353.534,0,0
5,78,ConesCen,1,520.917,1,0
5,79,ConesCen,1,-279.106,0,0
5,80,ConesCen,1,-279.106,0,0
5,81,ConesCen,6,69.456,1,1
5,82,ConesCen,2,-223.285,0,0
5,83,ConesCen,3,-277.822,1,1
5,84,ConesCen,3,-148.856,0,1
5,85,ConesCen,4,93.035,0,1
5,86,ConesCen,1,520.917,1,0
5,87,ConesCen,6,-69.456,1,1
5,88,ConesCen,1,-353.534,0,0
5,89,ConesCen,4,173.639,1,1
5,90,ConesCen,1,659.828,1,0
5,91,ConesCen,4,-93.035,0,1
5,92,ConesCen,1,659.828,1,0
5,93,ConesCen,1,279.106,0,0
5,94,ConesCen,1,659.828,1,0
5,95,ConesCen,1,-520.917,1,0
5,96,ConesCen,7,37.214,0,1
5,97,ConesCen,3,277.822,1,1
5,98,ConesCen,1,520.917,1,0
5,99,ConesCen,1,-659.828,1,0
5,100,ConesCen,6,37.214,0,1
5,101,ConesCen,6,37.214,0,1
5,102,ConesCen,1,223.285,0,0
5,103,ConesCen,1,659.828,1,0
5,104,ConesCen,5,69.456,1,1
5,105,ConesCen,1,279.106,0,0
5,106,ConesCen,1,416.733,1,0
5,107,ConesCen,1,659.828,1,0
5,108,ConesCen,6,-69.456,1,1
5,109,ConesCen,1,-416.733,1,0
5,110,ConesCen,2,277.822,1,1
5,111,ConesCen,1,-659.828,1,0
5,112,ConesCen,1,-353.534,0,0
5,113,ConesCen,1,416.733,1,0
5,114,ConesCen,1,520.917,1,0
5,115,ConesCen,6,-37.214,0,1
5,116,ConesCen,5,-93.035,0,1
5,117,ConesCen,1,-520.917,1,0
5,118,ConesCen,2,416.733,1,0
5,119,ConesCen,3,277.822,1,1
5,120,ConesCen,6,-69.456,1,1
5,121,ConesCen,1,-223.285,0,0
5,122,ConesCen,1,353.534,0,0
5,123,ConesCen,4,-93.035,0,1
5,124,ConesCen,7,-37.214,0,1
5,125,ConesCen,4,173.639,1,1
5,126,ConesCen,1,416.733,1,0
5,127,ConesCen,2,-148.856,0,1
5,128,ConesCen,6,37.214,0,1
5,129,ConesCen,1,-416.733,1,0
5,130,ConesCen,3,148.856,0,1
5,131,ConesCen,4,173.639,1,1
5,132,ConesCen,4,93.035,0,1
5,133,ConesCen,1,-353.534,0,0
5,134,ConesCen,4,-93.035,0,1
5,135,ConesCen,1,-659.828,1,0
5,136,ConesCen,3,-277.822,1,1
5,137,ConesCen,3,-148.856,0,1
5,138,ConesCen,1,223.285,0,0
5,139,ConesCen,6,-69.456,1,1
5,140,ConesCen,2,-223.285,0,0
5,141,ConesCen,3,-277.822,1,1
5,142,ConesCen,4,-93.035,0,1
5,143,ConesCen,5,69.456,1,1
5,144,ConesCen,4,93.035,0,1
5,145,ConesCen,1,520.917,1,0
5,146,ConesCen,1,-416.733,1,0
5,147,ConesCen,7,37.214,0,1
6,4,Ensemble,2,-223.285,0,0
6,5,Ensemble,6,-93.035,0,1
6,6,Ensemble,1,-279.106,0,0
6,7,Ensemble,3,173.639,1,1
6,8,Ensemble,2,-416.733,1,0
6,9,Ensemble,1,416.733,1,0
6,10,Ensemble,1,659.828,1,0
6,11,Ensemble,3,-277.822,1,1
6,12,Ensemble,7,-93.035,0,1
6,13,Ensemble,7,-37.214,0,1
6,14,Ensemble,1,279.106,0,0
6,15,Ensemble,2,-277.822,1,1
6,16,Ensemble,2,-416.733,1,0
6,17,Ensemble,3,93.035,0,1
6,18,Ensemble,1,353.534,0,0
6,19,Ensemble,2,416.733,1,0
6,20,Ensemble,2,223.285,0,0
6,21,Ensemble,1,659.828,1,0
6,22,Ensemble,2,279.106,0,0
6,23,Ensemble,1,353.534,0,0
6,24,Ensemble,7,37.214,0,1
6,25,Ensemble,2,353.534,0,0
6,26,Ensemble,5,37.214,0,1
6,27,Ensemble,4,69.456,1,1
6,28,Ensemble,2,-277.822,1,1
6,29,Ensemble,3,-148.856,0,1
6,30,Ensemble,1,520.917,1,0
6,31,Ensemble,3,173.639,1,1
6,32,Ensemble,2,223.285,0,0
6,33,Ensemble,6,-148.856,0,1
6,34,Ensemble,5,69.456,1,1
6,35,Ensemble,2,-353.534,0,0
6,36,Ensemble,1,279.106,0,0
6,37,Ensemble,1,-223.285,0,0
6,38,Ensemble,2,-173.639,1,1
6,39,Ensemble,1,-659.828,1,0
6,40,Ensemble,1,520.917,1,0
6,41,Ensemble,2,-279.106,0,0
6,42,Ensemble,3,-173.639,1,1
6,43,Ensemble,2,223.285,0,0
6,44,Ensemble,5,37.214,0,1
6,45,Ensemble,2,-279.106,0,0
6,46,Ensemble,3,69.456,1,1
6,47,Ensemble,2,-353.534,0,0
6,48,Ensemble,1,-520.917,1,0
6,49,Ensemble,3,-173.639,1,1
6,50,Ensemble,3,-69.456,1,1
6,51,Ensemble,3,277.822,1,1
6,52,Ensemble,2,-353.534,0,0
6,53,Ensemble,6,-93.035,0,1
6,54,Ensemble,5,93.035,0,1
6,55,Ensemble,1,416.733,1,0
6,56,Ensemble,5,37.214,0,1
6,57,Ensemble,2,-173.639,1,1
6,58,Ensemble,5,-93.035,0,1
6,59,Ensemble,3,-279.106,0,0
6,60,Ensemble,3,-69.456,1,1
6,61,Ensemble,5,148.856,0,1
6,62,Ensemble,3,-69.456,1,1
6,63,Ensemble,2,277.822,1,1
6,64,Ensemble,2,353.534,0,0
6,65,Ensemble,4,93.035,0,1
6,66,Ensemble,3,-148.856,0,1
6,67,Ensemble,2,353.534,0,0
6,68,Ensemble,7,37.214,0,1
6,69,Ensemble,1,148.856,0,1
6,70,Ensemble,4,-37.214,0,1
6,71,Ensemble,2,-69.456,1,1
6,72,Ensemble,2,279.106,0,0
6,73,Ensemble,1,-520.917,1,0
6,74,Ensemble,1,-659.828,1,0
6,75,Ensemble,2,-277.822,1,1
6,76,Ensemble,3,-69.456,1,1
6,77,Ensemble,2,-520.917,1,0
6,78,Ensemble,2,-416.733,1,0
6,79,Ensemble,1,659.828,1,0
6,80,Ensemble,2,173.639,1,1
6,81,Ensemble,1,659.828,1,0
6,82,Ensemble,2,279.106,0,0
6,83,Ensemble,1,-279.106,0,0
6,84,Ensemble,3,-277.822,1,1
6,85,Ensemble,2,-416.733,1,0
6,86,Ensemble,2,-173.639,1,1
6,87,Ensemble,6,-37.214,0,1
6,88,Ensemble,5,148.856,0,1
6,89,Ensemble,1,-520.917,1,0
6,90,Ensemble,6,-148.856,0,1
6,91,Ensemble,1,-416.733,1,0
6,92,Ensemble,1,-353.534,0,0
6,93,Ensemble,2,69.456,1,1
6,94,Ensemble,3,69.456,1,1
6,95,Ensemble,1,-659.828,1,0
6,96,Ensemble,1,659.828,1,0
6,97,Ensemble,2,223.285,0,0
6,98,Ensemble,2,277.822,1,1
6,99,Ensemble,6,93.035,0,1
6,100,Ensemble,6,-93.035,0,1
6,101,Ensemble,5,69.456,1,1
6,102,Ensemble,1,659.828,1,0
6,103,Ensemble,6,-37.214,0,1
6,104,Ensemble,3,-173.639,1,1
6,105,Ensemble,2,148.856,0,1
6,106,Ensemble,2,173.639,1,1
6,107,Ensemble,1,-520.917,1,0
6,108,Ensemble,2,-223.285,0,0
6,109,Ensemble,2,148.856,0,1
6,110,Ensemble,1,-659.828,1,0
6,111,Ensemble,3,-223.285,0,0
6,112,Ensemble,1,-659.828,1,0
6,113,Ensemble,3,-69.456,1,1
6,114,Ensemble,1,-659.828,1,0
6,115,Ensemble,4,37.214,0,1
6,116,Ensemble,3,223.285,0,0
6,117,Ensemble,2,-223.285,0,0
6,118,Ensemble,1,520.917,1,0
6,119,Ensemble,4,-37.214,0,1
6,120,Ensemble,1,416.733,1,0
6,121,Ensemble,2,277.822,1,1
6,122,Ensemble,1,520.917,1,0
6,123,Ensemble,2,173.639,1,1
6,124,Ensemble,4,173.639,1,1
6,125,Ensemble,1,-353.534,0,0
6,126,Ensemble,1,-520.917,1,0
6,127,Ensemble,5,-93.035,0,1
6,128,Ensemble,2,279.106,0,0
6,129,Ensemble,6,93.035,0,1
6,130,Ensemble,2,223.285,0,0
6,131,Ensemble,1,353.534,0,0
6,132,Ensemble,2,-223.285,0,0
6,133,Ensemble,1,416.733,1,0
6,134,Ensemble,2,148.856,0,1
6,135,Ensemble,2,-148.856,0,1
6,136,Ensemble,1,-353.534,0,0
6,137,Ensemble,3,93.035,0,1
6,138,Ensemble,6,-37.214,0,1
6,139,Ensemble,2,-277.822,1,1
6,140,Ensemble,2,277.822,1,1
6,141,Ensemble,2,520.917,1,0
6,142,Ensemble,3,-148.856,0,1
6,143,Ensemble,2,-279.106,0,0
6,144,Ensemble,1,520.917,1,0
6,145,Ensemble,2,277.822,1,1
6,146,Ensemble,2,-416.733,1,0
6,147,Ensemble,2,416.733,1,0
7,4,ConeOnly,3,659.828,1,0
7,5,ConeOnly,5,520.917,1,0
7,6,ConeOnly,5,-279.106,0,0
7,7,ConeOnly,4,659.828,1,0
7,8,ConeOnly,6,-277.822,1,1
7,9,ConeOnly,3,659.828,1,0
7,10,ConeOnly,6,416.733,1,0
7,11,ConeOnly,5,-353.534,0,0
7,12,ConeOnly,6,148.856,0,1
7,13,ConeOnly,6,416.733,1,0
7,14,ConeOnly,7,-93.035,0,1
7,15,ConeOnly,7,-69.456,1,1
7,16,ConeOnly,5,279.106,0,0
7,17,ConeOnly,6,-223.285,0,0
7,18,ConeOnly,4,520.917,1,0
7,19,ConeOnly,6,148.856,0,1
7,20,ConeOnly,5,-279.106,0,0
7,21,ConeOnly,5,-416.733,1,0
7,22,ConeOnly,7,-69.456,1,1
7,23,ConeOnly,6,223.285,0,0
7,24,ConeOnly,7,-69.456,1,1
7,25,ConeOnly,7,37.214,0,1
7,26,ConeOnly,6,223.285,0,0
7,27,ConeOnly,7,69.456,1,1
7,28,ConeOnly,7,-148.856,0,1
7,29,ConeOnly,2,-659.828,1,0
7,30,ConeOnly,4,-416.733,1,0
7,31,ConeOnly,6,93.035,0,1
7,32,ConeOnly,2,-520.917,1,0
7,33,ConeOnly,5,277.822,1,1
7,34,ConeOnly,2,-353.534,0,0
7,35,ConeOnly,6,93.035,0,1
7,36,ConeOnly,6,37.214,0,1
7,37,ConeOnly,5,173.639,1,1
7,38,ConeOnly,7,-69.456,1,1
7,39,ConeOnly,5,-93.035,0,1
7,40,ConeOnly,4,277.822,1,1
7,41,ConeOnly,6,-173.639,1,1
7,42,ConeOnly,6,-173.639,1,1
7,43,ConeOnly,1,-520.917,1,0
7,44,ConeOnly,5,-37.214,0,1
7,45,ConeOnly,1,-520.917,1,0
7,46,ConeOnly,7,-148.856,0,1
7,47,ConeOnly,1,-520.917,1,0
7,48,ConeOnly,3,223.285,0,0
7,49,ConeOnly,5,93.035,0,1
7,50,ConeOnly,7,173.639,1,1
7,51,ConeOnly,2,353.534,0,0
7,52,ConeOnly,5,93.035,0,1
7,53,ConeOnly,1,-659.828,1,0
7,54,ConeOnly,7,69.456,1,1
7,55,ConeOnly,6,173.639,1,1
7,56,ConeOnly,5,148.856,0,1
7,57,ConeOnly,4,520.917,1,0
7,58,ConeOnly,5,-416.733,1,0
7,59,ConeOnly,7,-69.456,1,1
7,60,ConeOnly,6,-148.856,0,1
7,61,ConeOnly,5,520.917,1,0
7,62,ConeOnly,2,659.828,1,0
7,63,ConeOnly,6,-277.822,1,1
7,64,ConeOnly,7,69.456,1,1
7,65,ConeOnly,3,-279.106,0,0
7,66,ConeOnly,4,353.534,0,0
7,67,ConeOnly,4,279.106,0,0
7,68,ConeOnly,3,279.106,0,0
7,69,ConeOnly,2,353.534,0,0
7,70,ConeOnly,4,-93.035,0,1
7,71,ConeOnly,6,-37.214,0,1
7,72,ConeOnly,4,-659.828,1,0
7,73,ConeOnly,4,-353.534,0,0
7,74,ConeOnly,6,-148.856,0,1
7,75,ConeOnly,6,-37.214,0,1
7,76,ConeOnly,5,279.106,0,0
7,77,ConeOnly,6,93.035,0,1
7,78,ConeOnly,4,416.733,1,0
7,79,ConeOnly,5,277.822,1,1
7,80,ConeOnly,6,-223.285,0,0
7,81,ConeOnly,4,-279.106,0,0
7,82,ConeOnly,7,69.456,1,1
7,83,ConeOnly,6,-277.822,1,1
7,84,ConeOnly,2,-520.917,1,0
7,85,ConeOnly,2,-353.534,0,0
7,86,ConeOnly,1,279.106,0,0
7,87,ConeOnly,7,173.639,1,1
7,88,ConeOnly,7,69.456,1,1
7,89,ConeOnly,7,37.214,0,1
7,90,ConeOnly,1,-659.828,1,0
7,91,ConeOnly,6,-173.639,1,1
7,92,ConeOnly,2,279.106,0,0
7,93,ConeOnly,5,-223.285,0,0
7,94,ConeOnly,4,-353.534,0,0
7,95,ConeOnly,6,-277.822,1,1
7,96,ConeOnly,2,-279.106,0,0
7,97,ConeOnly,5,-148.856,0,1
7,98,ConeOnly,2,223.285,0,0
7,99,ConeOnly,6,-93.035,0,1
7,100,ConeOnly,2,-223.285,0,0
7,101,ConeOnly,1,416.733,1,0
7,102,ConeOnly,7,-37.214,0,1
7,103,ConeOnly,6,148.856,0,1
7,104,ConeOnly,2,-416.733,1,0
7,105,ConeOnly,3,-223.285,0,0
7,106,ConeOnly,2,223.285,0,0
7,107,ConeOnly,2,416.733,1,0
7,108,ConeOnly,7,148.856,0,1
7,109,ConeOnly,6,277.822,1,1
7,110,ConeOnly,7,173.639,1,1
7,111,ConeOnly,1,520.917,1,0
7,112,ConeOnly,2,-279.106,0,0
7,113,ConeOnly,5,148.856,0,1
7,114,ConeOnly,6,-277.822,1,1
7,115,ConeOnly,6,173.639,1,1
7,116,ConeOnly,6,277.822,1,1
7,117,ConeOnly,1,659.828,1,0
7,118,ConeOnly,7,-69.456,1,1
7,119,ConeOnly,5,-37.214,0,1
7,120,ConeOnly,6,-173.639,1,1
7,121,ConeOnly,1,659.828,1,0
7,122,ConeOnly,1,520.917,1,0
7,123,ConeOnly,7,37.214,0,1
7,124,ConeOnly,6,-277.822,1,1
7,125,ConeOnly,3,-416.733,1,0
7,126,ConeOnly,2,-416.733,1,0
7,127,ConeOnly,7,37.214,0,1
7,128,ConeOnly,6,277.822,1,1
7,129,ConeOnly,2,353.534,0,0
7,130,ConeOnly,6,93.035,0,1
7,131,ConeOnly,6,-173.639,1,1
7,132,ConeOnly,2,416.733,1,0
7,133,ConeOnly,3,353.534,0,0
7,134,ConeOnly,7,-37.214,0,1
7,135,ConeOnly,6,-93.035,0,1
7,136,ConeOnly,2,353.534,0,0
7,137,ConeOnly,7,-173.639,1,1
7,138,ConeOnly,7,69.456,1,1
7,139,ConeOnly,3,223.285,0,0
7,140,ConeOnly,2,-520.917,1,0
7,141,ConeOnly,7,37.214,0,1
7,142,ConeOnly,2,-659.828,1,0
7,143,ConeOnly,2,-353.534,0,0
7,144,ConeOnly,5,-148.856,0,1
7,145,ConeOnly,5,-223.285,0,0
7,146,ConeOnly,1,-659.828,1,0
7,147,ConeOnly,6,-93.035,0,1
9,4,Centerli,4,353.534,0,0
9,5,Centerli,6,93.035,0,1
9,6,Centerli,5,-223.285,0,0
9,7,Centerli,5,-277.822,1,1
9,8,Centerli,6,93.035,0,1
9,9,Centerli,2,-659.828,1,0
9,10,Centerli,4,-279.106,0,0
9,11,Centerli,3,520.917,1,0
9,12,Centerli,2,659.828,1,0
9,13,Centerli,4,-416.733,1,0
9,14,Centerli,6,173.639,1,1
9,15,Centerli,6,-69.456,1,1
9,16,Centerli,5,173.639,1,1
9,17,Centerli,4,416.733,1,0
9,18,Centerli,5,-277.822,1,1
9,19,Centerli,6,-37.214,0,1
9,20,Centerli,6,37.214,0,1
9,21,Centerli,6,37.214,0,1
9,22,Centerli,5,279.106,0,0
9,23,Centerli,7,-69.456,1,1
9,24,Centerli,6,-277.822,1,1
9,25,Centerli,4,520.917,1,0
9,26,Centerli,4,353.534,0,0
9,27,Centerli,3,416.733,1,0
9,28,Centerli,2,-659.828,1,0
9,29,Centerli,4,-353.534,0,0
9,30,Centerli,7,-37.214,0,1
9,31,Centerli,7,69.456,1,1
9,32,Centerli,6,-223.285,0,0
9,33,Centerli,6,-148.856,0,1
9,34,Centerli,6,173.639,1,1
9,35,Centerli,6,173.639,1,1
9,36,Centerli,3,520.917,1,0
9,37,Centerli,4,279.106,0,0
9,38,Centerli,6,69.456,1,1
9,39,Centerli,7,-69.456,1,1
9,40,Centerli,7,93.035,0,1
9,41,Centerli,3,416.733,1,0
9,42,Centerli,5,-279.106,0,0
9,43,Centerli,2,-659.828,1,0
9,44,Centerli,3,-659.828,1,0
9,45,Centerli,6,-173.639,1,1
9,46,Centerli,6,148.856,0,1
9,47,Centerli,6,-148.856,0,1
9,48,Centerli,7,-69.456,1,1
9,49,Centerli,4,-416.733,1,0
9,50,Centerli,3,659.828,1,0
9,51,Centerli,4,353.534,0,0
9,52,Centerli,3,-520.917,1,0
9,53,Centerli,5,-223.285,0,0
9,54,Centerli,6,148.856,0,1
9,55,Centerli,3,-659.828,1,0
9,56,Centerli,5,277.822,1,1
9,57,Centerli,5,223.285,0,0
9,58,Centerli,2,659.828,1,0
9,59,Centerli,5,-223.285,0,0
9,60,Centerli,2,659.828,1,0
9,61,Centerli,5,223.285,0,0
9,62,Centerli,7,-37.214,0,1
9,63,Centerli,5,279.106,0,0
9,64,Centerli,5,-277.822,1,1
9,65,Centerli,5,-223.285,0,0
9,66,Centerli,3,-520.917,1,0
9,67,Centerli,4,-353.534,0,0
9,68,Centerli,4,353.534,0,0
9,69,Centerli,5,173.639,1,1
9,70,Centerli,4,-353.534,0,0
9,71,Centerli,7,69.456,1,1
9,72,Centerli,6,93.035,0,1
9,73,Centerli,5,-173.639,1,1
9,74,Centerli,6,-69.456,1,1
9,75,Centerli,5,-353.534,0,0
9,76,Centerli,3,520.917,1,0
9,77,Centerli,4,279.106,0,0
9,78,Centerli,5,-279.106,0,0
9,79,Centerli,5,223.285,0,0
9,80,Centerli,7,37.214,0,1
9,81,Centerli,6,223.285,0,0
9,82,Centerli,5,-173.639,1,1
9,83,Centerli,3,-520.917,1,0
9,84,Centerli,5,173.639,1,1
9,85,Centerli,6,-93.035,0,1
9,86,Centerli,4,416.733,1,0
9,87,Centerli,2,659.828,1,0
9,88,Centerli,1,659.828,1,0
9,89,Centerli,2,-520.917,1,0
9,90,Centerli,6,148.856,0,1
9,91,Centerli,5,279.106,0,0
9,92,Centerli,5,-353.534,0,0
9,93,Centerli,6,-93.035,0,1
9,94,Centerli,7,69.456,1,1
9,95,Centerli,7,-93.035,0,1
9,96,Centerli,7,-37.214,0,1
9,97,Centerli,4,-416.733,1,0
9,98,Centerli,2,-520.917,1,0
9,99,Centerli,6,-173.639,1,1
9,100,Centerli,7,-37.214,0,1
9,101,Centerli,6,148.856,0,1
9,102,Centerli,5,-279.106,0,0
9,103,Centerli,5,279.106,0,0
9,104,Centerli,6,-93.035,0,1
9,105,Centerli,6,-148.856,0,1
9,106,Centerli,6,-173.639,1,1
9,107,Centerli,3,-353.534,0,0
9,108,Centerli,5,-173.639,1,1
9,109,Centerli,6,-93.035,0,1
9,110,Centerli,6,-93.035,0,1
9,111,Centerli,4,353.534,0,0
9,112,Centerli,5,223.285,0,0
9,113,Centerli,7,-37.214,0,1
9,114,Centerli,4,-416.733,1,0
9,115,Centerli,7,-69.456,1,1
9,116,Centerli,2,520.917,1,0
9,117,Centerli,4,277.822,1,1
9,118,Centerli,6,93.035,0,1
9,119,Centerli,4,-520.917,1,0
9,120,Centerli,5,277.822,1,1
9,121,Centerli,5,148.856,0,1
9,122,Centerli,7,37.214,0,1
9,123,Centerli,7,69.456,1,1
9,124,Centerli,5,277.822,1,1
9,125,Centerli,7,37.214,0,1
9,126,Centerli,6,-148.856,0,1
9,127,Centerli,5,-277.822,1,1
9,128,Centerli,4,416.733,1,0
9,129,Centerli,6,93.035,0,1
9,130,Centerli,5,277.822,1,1
9,131,Centerli,5,-223.285,0,0
9,132,Centerli,4,353.534,0,0
9,133,Centerli,5,-279.106,0,0
9,134,Centerli,5,223.285,0,0
9,135,Centerli,2,-659.828,1,0
9,136,Centerli,6,-148.856,0,1
9,137,Centerli,4,-416.733,1,0
9,138,Centerli,4,416.733,1,0
9,139,Centerli,5,-279.106,0,0
9,140,Centerli,7,37.214,0,1
9,141,Centerli,3,520.917,1,0
9,142,Centerli,5,277.822,1,1
9,143,Centerli,4,-416.733,1,0
9,144,Centerli,6,-148.856,0,1
9,145,Centerli,6,-277.822,1,1
9,146,Centerli,6,148.856,0,1
9,147,Centerli,7,69.456,1,1
10,4,ConesCen,5,-148.856,0,1
10,5,ConesCen,1,659.828,1,0
10,6,ConesCen,2,-279.106,0,0
10,7,ConesCen,4,-277.822,1,1
10,8,ConesCen,3,416.733,1,0
10,9,ConesCen,4,-416.733,1,0
10,10,ConesCen,3,353.534,0,0
10,11,ConesCen,5,-277.822,1,1
10,12,ConesCen,7,-37.214,0,1
10,13,ConesCen,2,-659.828,1,0
10,14,ConesCen,2,-353.534,0,0
10,15,ConesCen,4,93.035,0,1
10,16,ConesCen,4,148.856,0,1
10,17,ConesCen,7,37.214,0,1
10,18,ConesCen,7,-37.214,0,1
10,19,ConesCen,5,-277.822,1,1
10,20,ConesCen,6,93.035,0,1
10,21,ConesCen,4,-223.285,0,0
10,22,ConesCen,3,-416.733,1,0
10,23,ConesCen,5,-148.856,0,1
10,24,ConesCen,6,173.639,1,1
10,25,ConesCen,3,279.106,0,0
10,26,ConesCen,3,353.534,0,0
10,27,ConesCen,3,-520.917,1,0
10,28,ConesCen,2,-353.534,0,0
10,29,ConesCen,6,-93.035,0,1
10,30,ConesCen,5,148.856,0,1
10,31,ConesCen,6,93.035,0,1
10,32,ConesCen,4,-223.285,0,0
10,33,ConesCen,3,-353.534,0,0
10,34,ConesCen,5,-277.822,1,1
10,35,ConesCen,7,173.639,1,1
10,36,ConesCen,6,-93.035,0,1
10,37,ConesCen,2,659.828,1,0
10,38,ConesCen,4,223.285,0,0
10,39,ConesCen,6,277.822,1,1
10,40,ConesCen,7,69.456,1,1
10,41,ConesCen,3,279.106,0,0
10,42,ConesCen,4,-223.285,0,0
10,43,ConesCen,1,-659.828,1,0
10,44,ConesCen,7,93.035,0,1
10,45,ConesCen,5,277.822,1,1
10,46,ConesCen,7,69.456,1,1
10,47,ConesCen,5,-148.856,0,1
10,48,ConesCen,7,-173.639,1,1
10,49,ConesCen,3,223.285,0,0
10,50,ConesCen,3,520.917,1,0
10,51,ConesCen,6,-173.639,1,1
10,52,ConesCen,4,277.822,1,1
10,53,ConesCen,3,-353.534,0,0
10,54,ConesCen,4,-416.733,1,0
10,55,ConesCen,3,353.534,0,0
10,56,ConesCen,5,-148.856,0,1
10,57,ConesCen,1,659.828,1,0
10,58,ConesCen,2,-520.917,1,0
10,59,ConesCen,3,223.285,0,0
10,60,ConesCen,7,69.456,1,1
10,61,ConesCen,3,520.917,1,0
10,62,ConesCen,6,93.035,0,1
10,63,ConesCen,5,-277.822,1,1
10,64,ConesCen,2,353.534,0,0
10,65,ConesCen,7,-37.214,0,1
10,66,ConesCen,6,-173.639,1,1
10,67,ConesCen,6,-173.639,1,1
10,68,ConesCen,2,-520.917,1,0
10,69,ConesCen,2,-659.828,1,0
10,70,ConesCen,7,-37.214,0,1
10,71,ConesCen,1,659.828,1,0
10,72,ConesCen,4,148.856,0,1
10,73,ConesCen,3,-223.285,0,0
10,74,ConesCen,3,-279.106,0,0
10,75,ConesCen,3,416.733,1,0
10,76,ConesCen,5,93.035,0,1
10,77,ConesCen,5,-148.856,0,1
10,78,ConesCen,3,520.917,1,0
10,79,ConesCen,5,148.856,0,1
10,80,ConesCen,3,279.106,0,0
10,81,ConesCen,7,69.456,1,1
10,82,ConesCen,6,-173.639,1,1
10,83,ConesCen,3,353.534,0,0
10,84,ConesCen,7,69.456,1,1
10,85,ConesCen,7,37.214,0,1
10,86,ConesCen,3,279.106,0,0
10,87,ConesCen,7,37.214,0,1
10,88,ConesCen,3,-279.106,0,0
10,89,ConesCen,7,-69.456,1,1
10,90,ConesCen,3,-279.106,0,0
10,91,ConesCen,6,-93.035,0,1
10,92,ConesCen,3,-416.733,1,0
10,93,ConesCen,5,-277.822,1,1
10,94,ConesCen,3,223.285,0,0
10,95,ConesCen,3,416.733,1,0
10,96,ConesCen,3,416.733,1,0
10,97,ConesCen,1,659.828,1,0
10,98,ConesCen,3,-416.733,1,0
10,99,ConesCen,4,173.639,1,1
10,100,ConesCen,2,-353.534,0,0
10,101,ConesCen,2,520.917,1,0
10,102,ConesCen,6,-93.035,0,1
10,103,ConesCen,2,279.106,0,0
10,104,ConesCen,3,416.733,1,0
10,105,ConesCen,1,-659.828,1,0
10,106,ConesCen,2,-416.733,1,0
10,107,ConesCen,2,-279.106,0,0
10,108,ConesCen,5,-148.856,0,1
10,109,ConesCen,3,223.285,0,0
10,110,ConesCen,2,-520.917,1,0
10,111,ConesCen,3,416.733,1,0
10,112,ConesCen,3,223.285,0,0
10,113,ConesCen,7,-69.456,1,1
10,114,ConesCen,5,148.856,0,1
10,115,ConesCen,1,-659.828,1,0
10,116,ConesCen,7,-69.456,1,1
10,117,ConesCen,2,-659.828,1,0
10,118,ConesCen,6,173.639,1,1
10,119,ConesCen,7,69.456,1,1
10,120,ConesCen,7,37.214,0,1
10,121,ConesCen,7,-37.214,0,1
10,122,ConesCen,6,173.639,1,1
10,123,ConesCen,3,279.106,0,0
10,124,ConesCen,3,353.534,0,0
10,125,ConesCen,7,-37.214,0,1
10,126,ConesCen,6,-93.035,0,1
10,127,ConesCen,5,148.856,0,1
10,128,ConesCen,7,-69.456,1,1
10,129,ConesCen,1,659.828,1,0
10,130,ConesCen,5,277.822,1,1
10,131,ConesCen,6,-173.639,1,1
10,132,ConesCen,3,-520.917,1,0
10,133,ConesCen,3,-223.285,0,0
10,134,ConesCen,3,520.917,1,0
10,135,ConesCen,6,173.639,1,1
10,136,ConesCen,7,-69.456,1,1
10,137,ConesCen,5,277.822,1,1
10,138,ConesCen,3,-279.106,0,0
10,139,ConesCen,6,37.214,0,1
10,140,ConesCen,7,-69.456,1,1
10,141,ConesCen,3,-353.534,0,0
10,142,ConesCen,5,277.822,1,1
10,143,ConesCen,4,-223.285,0,0
10,144,ConesCen,6,-93.035,0,1
10,145,ConesCen,6,37.214,0,1
10,146,ConesCen,2,520.917,1,0
10,147,ConesCen,2,-520.917,1,0
11,4,Ensemble,3,353.534,0,0
11,5,Ensemble,3,-277.822,1,1
11,6,Ensemble,5,93.035,0,1
11,7,Ensemble,1,353.534,0,0
11,8,Ensemble,6,-173.639,1,1
11,9,Ensemble,7,148.856,0,1
11,10,Ensemble,7,-37.214,0,1
11,11,Ensemble,4,173.639,1,1
11,12,Ensemble,1,-659.828,1,0
11,13,Ensemble,7,93.035,0,1
11,14,Ensemble,6,-69.456,1,1
11,15,Ensemble,5,173.639,1,1
11,16,Ensemble,3,-353.534,0,0
11,17,Ensemble,5,-279.106,0,0
11,18,Ensemble,2,520.917,1,0
11,19,Ensemble,3,-279.106,0,0
11,20,Ensemble,4,277.822,1,1
11,21,Ensemble,4,-277.822,1,1
11,22,Ensemble,7,37.214,0,1
11,23,Ensemble,5,279.106,0,0
11,24,Ensemble,1,279.106,0,0
11,25,Ensemble,6,-173.639,1,1
11,26,Ensemble,1,-520.917,1,0
11,27,Ensemble,3,659.828,1,0
11,28,Ensemble,4,520.917,1,0
11,29,Ensemble,4,-353.534,0,0
11,30,Ensemble,4,-659.828,1,0
11,31,Ensemble,4,-416.733,1,0
11,32,Ensemble,6,-69.456,1,1
